MDS,CAPE14,Cost,A-Cost,OCPFH,A-OCPFH,Exclude,Inflation Type,Deflator,Year,TAI,Hours,Family,Included,MAMRO,L1 Code,L2 Code,Full Code,L1 Desc,L2 Desc,Full Desc,T/M/S
T-44A/C,3.1 Consumable Materials and Repair Parts,1136614,1207750.505,6852.918584,7281.817643,,M,0.9411,2017,54,22256,King Air,TRUE,Field,3,3.1,3.1,3.0 Maintenance,3.1 Consumable Materials and Repair Parts,3.1 Consumable Materials and Repair Parts,T-44C
T-44A/C,3.2 Depot Level Reparables (DLRs),1171545,1247651.757,6852.918584,7281.817643,,C,0.939,2017,54,22256,King Air,TRUE,Comps,3,3.2,3.2,3.0 Maintenance,3.2 Depot Level Reparables (DLRs),3.2 Depot Level Reparables (DLRs),T-44C
T-44A/C,3.4 Depot Maintenance,103108844,109807075.6,6852.918584,7281.817643,,C,0.939,2017,54,22256,King Air,TRUE,CLS,3,3.4,3.4,3.0 Maintenance,3.4 Depot Maintenance,3.4 Depot Maintenance,T-44C
T-44A/C,3.5 Other Maintenance,25328441,26973845.58,6852.918584,7281.817643,,C,0.939,2017,54,22256,King Air,TRUE,CLS,3,3.5,3.5,3.0 Maintenance,3.5 Other Maintenance,3.5 Other Maintenance,T-44C
T-44A/C,4.1 System-Specific Training,3495,3722.044728,6852.918584,7281.817643,,C,0.939,2017,54,22256,King Air,FALSE,0,4,4.1,4.1,4.0 Sustaining Support,4.1 System-Specific Training,4.1 System-Specific Training,T-44C
T-44A/C,4.2 Support Equipment Replacement and Repair,433743,461920.1278,6852.918584,7281.817643,,C,0.939,2017,54,22256,King Air,FALSE,0,4,4.2,4.2,4.0 Sustaining Support,4.2 Support Equipment Replacement and Repair,4.2 Support Equipment Replacement and Repair,T-44C
T-44A/C,4.3 Sustaining/Systems Engineering,65149,69381.25666,6852.918584,7281.817643,,C,0.939,2017,54,22256,King Air,FALSE,0,4,4.3,4.3,4.0 Sustaining Support,4.3 Sustaining/Systems Engineering,4.3 Sustaining/Systems Engineering,T-44C
T-44A/C,4.4 Program Management,2712586,2888802.982,6852.918584,7281.817643,,C,0.939,2017,54,22256,King Air,FALSE,0,4,4.4,4.4,4.0 Sustaining Support,4.4 Program Management,4.4 Program Management,T-44C
T-44A/C,4.7 Simulator Operations and Repair,227334,242102.2364,6852.918584,7281.817643,,C,0.939,2017,54,22256,King Air,FALSE,0,4,4.7,4.7,4.0 Sustaining Support,4.7 Simulator Operations and Repair,4.7 Simulator Operations and Repair,T-44C
T-44A/C,5.1 Hardware Modifications or Modernization,4115924,4383305.644,6852.918584,7281.817643,,C,0.939,2017,54,22256,King Air,FALSE,0,5,5.1,5.1,5.0 Continuing System Improvements,5.1 Hardware Modifications or Modernization,5.1 Hardware Modifications or Modernization,T-44C
T-44A/C,5.2 Software Maintenance and Modifications,16413,17479.23323,6852.918584,7281.817643,,C,0.939,2017,54,22256,King Air,FALSE,0,5,5.2,5.2,5.0 Continuing System Improvements,5.2 Software Maintenance and Modifications,5.2 Software Maintenance and Modifications,T-44C
T-44A/C,A1.1 Navy Aircraft Count,54,54,6852.918584,7281.817643,,None,1,2017,54,22256,King Air,FALSE,TAI,A1,A1.1,A1.1,A1.0 Total Aircraft Count,A1.1 Navy Aircraft Count,A1.1 Navy Aircraft Count,T-44C
T-44A/C,A2.1 Navy Flying Hours,22256,22256,6852.918584,7281.817643,,None,1,2017,54,22256,King Air,FALSE,Hours,A2,A2.1,A2.1,A2.0 Total Flying Hours,A2.1 Navy Flying Hours,A2.1 Navy Flying Hours,T-44C
T-45A/C,1.1 Operations Manpower,29565552,31821711.33,10037.74624,10665.97199,,P,0.9291,2017,190,45003,Hawk,FALSE,0,1,1.1,1.1,1.0 Unit-Level Manpower,1.1 Operations Manpower,1.1 Operations Manpower,T-45C
T-45A/C,1.2 Unit-Level Maintenance Manpower,3388929,3647539.554,10037.74624,10665.97199,,P,0.9291,2017,190,45003,Hawk,TRUE,Techs,1,1.2,1.2,1.0 Unit-Level Manpower,1.2 Unit-Level Maintenance Manpower,1.2 Unit-Level Maintenance Manpower,T-45C
T-45A/C,1.3 Other Unit-Level Manpower,18743004,20173290.28,10037.74624,10665.97199,,P,0.9291,2017,190,45003,Hawk,FALSE,0,1,1.3,1.3,1.0 Unit-Level Manpower,1.3 Other Unit-Level Manpower,1.3 Other Unit-Level Manpower,T-45C
T-45A/C,2.1 Operating Material,28624608,30416117.31,10037.74624,10665.97199,,M,0.9411,2017,190,45003,Hawk,FALSE,0,2,2.1,2.1,2.0 Unit Operations,2.1 Operating Material,2.1 Operating Material,T-45C
T-45A/C,3.1 Consumable Materials and Repair Parts,9478982,10072236.74,10037.74624,10665.97199,,M,0.9411,2017,190,45003,Hawk,TRUE,Field,3,3.1,3.1,3.0 Maintenance,3.1 Consumable Materials and Repair Parts,3.1 Consumable Materials and Repair Parts,T-45C
T-45A/C,3.2 Depot Level Reparables (DLRs),6383071,6797732.694,10037.74624,10665.97199,,C,0.939,2017,190,45003,Hawk,TRUE,Comps,3,3.2,3.2,3.0 Maintenance,3.2 Depot Level Reparables (DLRs),3.2 Depot Level Reparables (DLRs),T-45C
T-45A/C,3.3 Intermediate Maintenance (External to Unit-Level),220165,234467.5186,10037.74624,10665.97199,,C,0.939,2017,190,45003,Hawk,TRUE,Field,3,3.3,3.3,3.0 Maintenance,3.3 Intermediate Maintenance (External to Unit-Level),3.3 Intermediate Maintenance (External to Unit-Level),T-45C
T-45A/C,3.4 Depot Maintenance,4337776,4619569.755,10037.74624,10665.97199,,C,0.939,2017,190,45003,Hawk,TRUE,CLS,3,3.4,3.4,3.0 Maintenance,3.4 Depot Maintenance,3.4 Depot Maintenance,T-45C
T-45A/C,3.5 Other Maintenance,206195195,219590197,10037.74624,10665.97199,,C,0.939,2017,190,45003,Hawk,TRUE,CLS,3,3.5,3.5,3.0 Maintenance,3.5 Other Maintenance,3.5 Other Maintenance,T-45C
T-45A/C,4.1 System-Specific Training,1309850,1394941.427,10037.74624,10665.97199,,C,0.939,2017,190,45003,Hawk,FALSE,0,4,4.1,4.1,4.0 Sustaining Support,4.1 System-Specific Training,4.1 System-Specific Training,T-45C
T-45A/C,4.2 Support Equipment Replacement and Repair,1496984,1594232.162,10037.74624,10665.97199,,C,0.939,2017,190,45003,Hawk,FALSE,0,4,4.2,4.2,4.0 Sustaining Support,4.2 Support Equipment Replacement and Repair,4.2 Support Equipment Replacement and Repair,T-45C
T-45A/C,4.3 Sustaining/Systems Engineering,472817,503532.4814,10037.74624,10665.97199,,C,0.939,2017,190,45003,Hawk,FALSE,0,4,4.3,4.3,4.0 Sustaining Support,4.3 Sustaining/Systems Engineering,4.3 Sustaining/Systems Engineering,T-45C
T-45A/C,4.4 Program Management,19453280,20717018.1,10037.74624,10665.97199,,C,0.939,2017,190,45003,Hawk,FALSE,0,4,4.4,4.4,4.0 Sustaining Support,4.4 Program Management,4.4 Program Management,T-45C
T-45A/C,4.7 Simulator Operations and Repair,2035721,2167966.986,10037.74624,10665.97199,,C,0.939,2017,190,45003,Hawk,FALSE,0,4,4.7,4.7,4.0 Sustaining Support,4.7 Simulator Operations and Repair,4.7 Simulator Operations and Repair,T-45C
T-45A/C,5.1 Hardware Modifications or Modernization,118560698,126262724.2,10037.74624,10665.97199,,C,0.939,2017,190,45003,Hawk,FALSE,0,5,5.1,5.1,5.0 Continuing System Improvements,5.1 Hardware Modifications or Modernization,5.1 Hardware Modifications or Modernization,T-45C
T-45A/C,5.2 Software Maintenance and Modifications,1462062,1557041.534,10037.74624,10665.97199,,C,0.939,2017,190,45003,Hawk,FALSE,0,5,5.2,5.2,5.0 Continuing System Improvements,5.2 Software Maintenance and Modifications,5.2 Software Maintenance and Modifications,T-45C
T-45A/C,A1.1 Navy Aircraft Count,190,190,10037.74624,10665.97199,,None,1,2017,190,45003,Hawk,FALSE,TAI,A1,A1.1,A1.1,A1.0 Total Aircraft Count,A1.1 Navy Aircraft Count,A1.1 Navy Aircraft Count,T-45C
T-45A/C,A2.1 Navy Flying Hours,45003,45003,10037.74624,10665.97199,,None,1,2017,190,45003,Hawk,FALSE,Hours,A2,A2.1,A2.1,A2.0 Total Flying Hours,A2.1 Navy Flying Hours,A2.1 Navy Flying Hours,T-45C
T-6A/B,1.1 Operations Manpower,13475925,14504278.33,2963.097664,3148.547087,,P,0.9291,2017,42,13741,PC-7/9 (T-6),FALSE,0,1,1.1,1.1,1.0 Unit-Level Manpower,1.1 Operations Manpower,1.1 Operations Manpower,T-6A
T-6A/B,1.3 Other Unit-Level Manpower,756100,813798.2994,2963.097664,3148.547087,,P,0.9291,2017,42,13741,PC-7/9 (T-6),FALSE,0,1,1.3,1.3,1.0 Unit-Level Manpower,1.3 Other Unit-Level Manpower,1.3 Other Unit-Level Manpower,T-6A
T-6A/B,2.1 Operating Material,1863829,1980479.226,2963.097664,3148.547087,,M,0.9411,2017,42,13741,PC-7/9 (T-6),FALSE,0,2,2.1,2.1,2.0 Unit Operations,2.1 Operating Material,2.1 Operating Material,T-6A
T-6A/B,3.1 Consumable Materials and Repair Parts,535762,569293.3801,2963.097664,3148.547087,,M,0.9411,2017,42,13741,PC-7/9 (T-6),TRUE,Field,3,3.1,3.1,3.0 Maintenance,3.1 Consumable Materials and Repair Parts,3.1 Consumable Materials and Repair Parts,T-6A
T-6A/B,3.2 Depot Level Reparables (DLRs),124048,132106.4963,2963.097664,3148.547087,,C,0.939,2017,42,13741,PC-7/9 (T-6),TRUE,Comps,3,3.2,3.2,3.0 Maintenance,3.2 Depot Level Reparables (DLRs),3.2 Depot Level Reparables (DLRs),T-6A
T-6A/B,3.3 Intermediate Maintenance (External to Unit-Level),397418,423235.3568,2963.097664,3148.547087,,C,0.939,2017,42,13741,PC-7/9 (T-6),TRUE,Field,3,3.3,3.3,3.0 Maintenance,3.3 Intermediate Maintenance (External to Unit-Level),3.3 Intermediate Maintenance (External to Unit-Level),T-6A
T-6A/B,3.4 Depot Maintenance,4008611,4269021.299,2963.097664,3148.547087,,C,0.939,2017,42,13741,PC-7/9 (T-6),TRUE,CLS,3,3.4,3.4,3.0 Maintenance,3.4 Depot Maintenance,3.4 Depot Maintenance,T-6A
T-6A/B,3.5 Other Maintenance,13451065,14324882.85,2963.097664,3148.547087,,C,0.939,2017,42,13741,PC-7/9 (T-6),TRUE,CLS,3,3.5,3.5,3.0 Maintenance,3.5 Other Maintenance,3.5 Other Maintenance,T-6A
T-6A/B,4.1 System-Specific Training,29103,30993.61022,2963.097664,3148.547087,,C,0.939,2017,42,13741,PC-7/9 (T-6),FALSE,0,4,4.1,4.1,4.0 Sustaining Support,4.1 System-Specific Training,4.1 System-Specific Training,T-6A
T-6A/B,4.2 Support Equipment Replacement and Repair,337356,359271.5655,2963.097664,3148.547087,,C,0.939,2017,42,13741,PC-7/9 (T-6),FALSE,0,4,4.2,4.2,4.0 Sustaining Support,4.2 Support Equipment Replacement and Repair,4.2 Support Equipment Replacement and Repair,T-6A
T-6A/B,4.3 Sustaining/Systems Engineering,50671,53962.7263,2963.097664,3148.547087,,C,0.939,2017,42,13741,PC-7/9 (T-6),FALSE,0,4,4.3,4.3,4.0 Sustaining Support,4.3 Sustaining/Systems Engineering,4.3 Sustaining/Systems Engineering,T-6A
T-6A/B,4.4 Program Management,1041711,1109383.387,2963.097664,3148.547087,,C,0.939,2017,42,13741,PC-7/9 (T-6),FALSE,0,4,4.4,4.4,4.0 Sustaining Support,4.4 Program Management,4.4 Program Management,T-6A
T-6A/B,4.7 Simulator Operations and Repair,189038,201318.4239,2963.097664,3148.547087,,C,0.939,2017,42,13741,PC-7/9 (T-6),FALSE,0,4,4.7,4.7,4.0 Sustaining Support,4.7 Simulator Operations and Repair,4.7 Simulator Operations and Repair,T-6A
T-6A/B,5.1 Hardware Modifications or Modernization,4442522,4731120.341,2963.097664,3148.547087,,C,0.939,2017,42,13741,PC-7/9 (T-6),FALSE,0,5,5.1,5.1,5.0 Continuing System Improvements,5.1 Hardware Modifications or Modernization,5.1 Hardware Modifications or Modernization,T-6A
T-6A/B,5.2 Software Maintenance and Modifications,12766,13595.31416,2963.097664,3148.547087,,C,0.939,2017,42,13741,PC-7/9 (T-6),FALSE,0,5,5.2,5.2,5.0 Continuing System Improvements,5.2 Software Maintenance and Modifications,5.2 Software Maintenance and Modifications,T-6A
T-6A/B,A1.1 Navy Aircraft Count,42,42,2963.097664,3148.547087,,None,1,2017,42,13741,PC-7/9 (T-6),FALSE,TAI,A1,A1.1,A1.1,A1.0 Total Aircraft Count,A1.1 Navy Aircraft Count,A1.1 Navy Aircraft Count,T-6A
T-6A/B,A2.1 Navy Flying Hours,13741,13741,2963.097664,3148.547087,,None,1,2017,42,13741,PC-7/9 (T-6),FALSE,Hours,A2,A2.1,A2.1,A2.0 Total Flying Hours,A2.1 Navy Flying Hours,A2.1 Navy Flying Hours,T-6A
T-6A/B,1.1 Operations Manpower,45611456,49092084.81,2170.355986,2306.190614,,P,0.9291,2017,245,89995,PC-7/9 (T-6),FALSE,0,1,1.1,1.1,1.0 Unit-Level Manpower,1.1 Operations Manpower,1.1 Operations Manpower,T-6B
T-6A/B,1.2 Unit-Level Maintenance Manpower,57003,61352.92218,2170.355986,2306.190614,,P,0.9291,2017,245,89995,PC-7/9 (T-6),TRUE,Techs,1,1.2,1.2,1.0 Unit-Level Manpower,1.2 Unit-Level Maintenance Manpower,1.2 Unit-Level Maintenance Manpower,T-6B
T-6A/B,1.3 Other Unit-Level Manpower,3209719,3454653.966,2170.355986,2306.190614,,P,0.9291,2017,245,89995,PC-7/9 (T-6),FALSE,0,1,1.3,1.3,1.0 Unit-Level Manpower,1.3 Other Unit-Level Manpower,1.3 Other Unit-Level Manpower,T-6B
T-6A/B,2.1 Operating Material,13556847,14405320.37,2170.355986,2306.190614,,M,0.9411,2017,245,89995,PC-7/9 (T-6),FALSE,0,2,2.1,2.1,2.0 Unit Operations,2.1 Operating Material,2.1 Operating Material,T-6B
T-6A/B,3.1 Consumable Materials and Repair Parts,4220766,4484928.275,2170.355986,2306.190614,,M,0.9411,2017,245,89995,PC-7/9 (T-6),TRUE,Field,3,3.1,3.1,3.0 Maintenance,3.1 Consumable Materials and Repair Parts,3.1 Consumable Materials and Repair Parts,T-6B
T-6A/B,3.2 Depot Level Reparables (DLRs),723616,770624.0682,2170.355986,2306.190614,,C,0.939,2017,245,89995,PC-7/9 (T-6),TRUE,Comps,3,3.2,3.2,3.0 Maintenance,3.2 Depot Level Reparables (DLRs),3.2 Depot Level Reparables (DLRs),T-6B
T-6A/B,3.3 Intermediate Maintenance (External to Unit-Level),70264,74828.541,2170.355986,2306.190614,,C,0.939,2017,245,89995,PC-7/9 (T-6),TRUE,Field,3,3.3,3.3,3.0 Maintenance,3.3 Intermediate Maintenance (External to Unit-Level),3.3 Intermediate Maintenance (External to Unit-Level),T-6B
T-6A/B,3.4 Depot Maintenance,3026029,3222608.094,2170.355986,2306.190614,,C,0.939,2017,245,89995,PC-7/9 (T-6),TRUE,CLS,3,3.4,3.4,3.0 Maintenance,3.4 Depot Maintenance,3.4 Depot Maintenance,T-6B
T-6A/B,3.5 Other Maintenance,88096106,93819069.22,2170.355986,2306.190614,,C,0.939,2017,245,89995,PC-7/9 (T-6),TRUE,CLS,3,3.5,3.5,3.0 Maintenance,3.5 Other Maintenance,3.5 Other Maintenance,T-6B
T-6A/B,4.1 System-Specific Training,26255,27960.59638,2170.355986,2306.190614,,C,0.939,2017,245,89995,PC-7/9 (T-6),FALSE,0,4,4.1,4.1,4.0 Sustaining Support,4.1 System-Specific Training,4.1 System-Specific Training,T-6B
T-6A/B,4.2 Support Equipment Replacement and Repair,1967908,2095748.669,2170.355986,2306.190614,,C,0.939,2017,245,89995,PC-7/9 (T-6),FALSE,0,4,4.2,4.2,4.0 Sustaining Support,4.2 Support Equipment Replacement and Repair,4.2 Support Equipment Replacement and Repair,T-6B
T-6A/B,4.3 Sustaining/Systems Engineering,295584,314785.9425,2170.355986,2306.190614,,C,0.939,2017,245,89995,PC-7/9 (T-6),FALSE,0,4,4.3,4.3,4.0 Sustaining Support,4.3 Sustaining/Systems Engineering,4.3 Sustaining/Systems Engineering,T-6B
T-6A/B,4.4 Program Management,6076650,6471405.751,2170.355986,2306.190614,,C,0.939,2017,245,89995,PC-7/9 (T-6),FALSE,0,4,4.4,4.4,4.0 Sustaining Support,4.4 Program Management,4.4 Program Management,T-6B
T-6A/B,4.7 Simulator Operations and Repair,2393806,2549314.164,2170.355986,2306.190614,,C,0.939,2017,245,89995,PC-7/9 (T-6),FALSE,0,4,4.7,4.7,4.0 Sustaining Support,4.7 Simulator Operations and Repair,4.7 Simulator Operations and Repair,T-6B
T-6A/B,5.1 Hardware Modifications or Modernization,25914712,27598202.34,2170.355986,2306.190614,,C,0.939,2017,245,89995,PC-7/9 (T-6),FALSE,0,5,5.1,5.1,5.0 Continuing System Improvements,5.1 Hardware Modifications or Modernization,5.1 Hardware Modifications or Modernization,T-6B
T-6A/B,5.2 Software Maintenance and Modifications,74466,79303.51438,2170.355986,2306.190614,,C,0.939,2017,245,89995,PC-7/9 (T-6),FALSE,0,5,5.2,5.2,5.0 Continuing System Improvements,5.2 Software Maintenance and Modifications,5.2 Software Maintenance and Modifications,T-6B
T-6A/B,A1.1 Navy Aircraft Count,245,245,2170.355986,2306.190614,,None,1,2017,245,89995,PC-7/9 (T-6),FALSE,TAI,A1,A1.1,A1.1,A1.0 Total Aircraft Count,A1.1 Navy Aircraft Count,A1.1 Navy Aircraft Count,T-6B
T-6A/B,A2.1 Navy Flying Hours,89995,89995,2170.355986,2306.190614,,None,1,2017,245,89995,PC-7/9 (T-6),FALSE,Hours,A2,A2.1,A2.1,A2.0 Total Flying Hours,A2.1 Navy Flying Hours,A2.1 Navy Flying Hours,T-6B
T/AV-8B,1.1 Operations Manpower,2617124,2816837.8,22549.82163,23961.13233,,P,0.9291,2017,14,2080,Harrier (AV-8),FALSE,0,1,1.1,1.1,1.0 Unit-Level Manpower,1.1 Operations Manpower,1.1 Operations Manpower,TAV-8B
T/AV-8B,1.2 Unit-Level Maintenance Manpower,8028401,8641051.555,22549.82163,23961.13233,,P,0.9291,2017,14,2080,Harrier (AV-8),TRUE,Techs,1,1.2,1.2,1.0 Unit-Level Manpower,1.2 Unit-Level Maintenance Manpower,1.2 Unit-Level Maintenance Manpower,TAV-8B
T/AV-8B,1.3 Other Unit-Level Manpower,904347,973358.0885,22549.82163,23961.13233,,P,0.9291,2017,14,2080,Harrier (AV-8),FALSE,0,1,1.3,1.3,1.0 Unit-Level Manpower,1.3 Other Unit-Level Manpower,1.3 Other Unit-Level Manpower,TAV-8B
T/AV-8B,2.1 Operating Material,3566576,3789794.921,22549.82163,23961.13233,,M,0.9411,2017,14,2080,Harrier (AV-8),FALSE,0,2,2.1,2.1,2.0 Unit Operations,2.1 Operating Material,2.1 Operating Material,TAV-8B
T/AV-8B,2.3 Temporary Duty,931900,1003013.669,22549.82163,23961.13233,,P,0.9291,2017,14,2080,Harrier (AV-8),FALSE,0,2,2.3,2.3,2.0 Unit Operations,2.3 Temporary Duty,2.3 Temporary Duty,TAV-8B
T/AV-8B,3.1 Consumable Materials and Repair Parts,4420936,4697626.182,22549.82163,23961.13233,,M,0.9411,2017,14,2080,Harrier (AV-8),TRUE,Field,3,3.1,3.1,3.0 Maintenance,3.1 Consumable Materials and Repair Parts,3.1 Consumable Materials and Repair Parts,TAV-8B
T/AV-8B,3.2 Depot Level Reparables (DLRs),7352737,7830390.841,22549.82163,23961.13233,,C,0.939,2017,14,2080,Harrier (AV-8),TRUE,Comps,3,3.2,3.2,3.0 Maintenance,3.2 Depot Level Reparables (DLRs),3.2 Depot Level Reparables (DLRs),TAV-8B
T/AV-8B,3.3 Intermediate Maintenance (External to Unit-Level),5484181,5840448.349,22549.82163,23961.13233,,C,0.939,2017,14,2080,Harrier (AV-8),TRUE,Field,3,3.3,3.3,3.0 Maintenance,3.3 Intermediate Maintenance (External to Unit-Level),3.3 Intermediate Maintenance (External to Unit-Level),TAV-8B
T/AV-8B,3.4 Depot Maintenance,3891304,4144093.717,22549.82163,23961.13233,,C,0.939,2017,14,2080,Harrier (AV-8),TRUE,CLS,3,3.4,3.4,3.0 Maintenance,3.4 Depot Maintenance,3.4 Depot Maintenance,TAV-8B
T/AV-8B,3.5 Other Maintenance,984610,1048572.95,22549.82163,23961.13233,,C,0.939,2017,14,2080,Harrier (AV-8),TRUE,CLS,3,3.5,3.5,3.0 Maintenance,3.5 Other Maintenance,3.5 Other Maintenance,TAV-8B
T/AV-8B,4.1 System-Specific Training,214147,228058.5729,22549.82163,23961.13233,,C,0.939,2017,14,2080,Harrier (AV-8),FALSE,0,4,4.1,4.1,4.0 Sustaining Support,4.1 System-Specific Training,4.1 System-Specific Training,TAV-8B
T/AV-8B,4.2 Support Equipment Replacement and Repair,110741,117935.0373,22549.82163,23961.13233,,C,0.939,2017,14,2080,Harrier (AV-8),FALSE,0,4,4.2,4.2,4.0 Sustaining Support,4.2 Support Equipment Replacement and Repair,4.2 Support Equipment Replacement and Repair,TAV-8B
T/AV-8B,4.3 Sustaining/Systems Engineering,495588,527782.7476,22549.82163,23961.13233,,C,0.939,2017,14,2080,Harrier (AV-8),FALSE,0,4,4.3,4.3,4.0 Sustaining Support,4.3 Sustaining/Systems Engineering,4.3 Sustaining/Systems Engineering,TAV-8B
T/AV-8B,4.4 Program Management,4349757,4632329.073,22549.82163,23961.13233,,C,0.939,2017,14,2080,Harrier (AV-8),FALSE,0,4,4.4,4.4,4.0 Sustaining Support,4.4 Program Management,4.4 Program Management,TAV-8B
T/AV-8B,4.7 Simulator Operations and Repair,14873,15839.19063,22549.82163,23961.13233,,C,0.939,2017,14,2080,Harrier (AV-8),FALSE,0,4,4.7,4.7,4.0 Sustaining Support,4.7 Simulator Operations and Repair,4.7 Simulator Operations and Repair,TAV-8B
T/AV-8B,5.1 Hardware Modifications or Modernization,3532152,3761610.224,22549.82163,23961.13233,,C,0.939,2017,14,2080,Harrier (AV-8),FALSE,0,5,5.1,5.1,5.0 Continuing System Improvements,5.1 Hardware Modifications or Modernization,5.1 Hardware Modifications or Modernization,TAV-8B
T/AV-8B,5.2 Software Maintenance and Modifications,4255,4531.4164,22549.82163,23961.13233,,C,0.939,2017,14,2080,Harrier (AV-8),FALSE,0,5,5.2,5.2,5.0 Continuing System Improvements,5.2 Software Maintenance and Modifications,5.2 Software Maintenance and Modifications,TAV-8B
T/AV-8B,A1.2 Marine Aircraft Count,14,14,22549.82163,23961.13233,,None,1,2017,14,2080,Harrier (AV-8),FALSE,TAI,A1,A1.2,A1.2,A1.0 Total Aircraft Count,A1.2 Marine Aircraft Count,A1.2 Marine Aircraft Count,TAV-8B
T/AV-8B,A2.2 Marine Flying Hours,2080,2080,22549.82163,23961.13233,,None,1,2017,14,2080,Harrier (AV-8),FALSE,Hours,A2,A2.2,A2.2,A2.0 Total Flying Hours,A2.2 Marine Flying Hours,A2.2 Marine Flying Hours,TAV-8B
T/E-2C,1.1 Operations Manpower,996372,1072405.554,14121.64269,15005.46455,,P,0.9291,2017,1,417,E-2/C-2,FALSE,0,1,1.1,1.1,1.0 Unit-Level Manpower,1.1 Operations Manpower,1.1 Operations Manpower,TE-2C
T/E-2C,1.2 Unit-Level Maintenance Manpower,1051056,1131262.512,14121.64269,15005.46455,,P,0.9291,2017,1,417,E-2/C-2,TRUE,Techs,1,1.2,1.2,1.0 Unit-Level Manpower,1.2 Unit-Level Maintenance Manpower,1.2 Unit-Level Maintenance Manpower,TE-2C
T/E-2C,1.3 Other Unit-Level Manpower,311670,335453.6648,14121.64269,15005.46455,,P,0.9291,2017,1,417,E-2/C-2,FALSE,0,1,1.3,1.3,1.0 Unit-Level Manpower,1.3 Other Unit-Level Manpower,1.3 Other Unit-Level Manpower,TE-2C
T/E-2C,2.1 Operating Material,337019,358111.7841,14121.64269,15005.46455,,M,0.9411,2017,1,417,E-2/C-2,FALSE,0,2,2.1,2.1,2.0 Unit Operations,2.1 Operating Material,2.1 Operating Material,TE-2C
T/E-2C,2.3 Temporary Duty,43465,46781.83188,14121.64269,15005.46455,,P,0.9291,2017,1,417,E-2/C-2,FALSE,0,2,2.3,2.3,2.0 Unit Operations,2.3 Temporary Duty,2.3 Temporary Duty,TE-2C
T/E-2C,3.1 Consumable Materials and Repair Parts,22280,23674.42355,14121.64269,15005.46455,,M,0.9411,2017,1,417,E-2/C-2,TRUE,Field,3,3.1,3.1,3.0 Maintenance,3.1 Consumable Materials and Repair Parts,3.1 Consumable Materials and Repair Parts,TE-2C
T/E-2C,3.2 Depot Level Reparables (DLRs),597640,636464.3237,14121.64269,15005.46455,,C,0.939,2017,1,417,E-2/C-2,TRUE,Comps,3,3.2,3.2,3.0 Maintenance,3.2 Depot Level Reparables (DLRs),3.2 Depot Level Reparables (DLRs),TE-2C
T/E-2C,3.3 Intermediate Maintenance (External to Unit-Level),367946,391848.7753,14121.64269,15005.46455,,C,0.939,2017,1,417,E-2/C-2,TRUE,Field,3,3.3,3.3,3.0 Maintenance,3.3 Intermediate Maintenance (External to Unit-Level),3.3 Intermediate Maintenance (External to Unit-Level),TE-2C
